time,upwelling_index,station_id,latitude,longitude
1967-01-01T00:00:00Z,50.718376,33N,33,-119
1967-01-01T06:00:00Z,50.718376,33N,33,-119
1967-01-01T12:00:00Z,-38.40235,33N,33,-119
1967-01-01T18:00:00Z,6.0690746,33N,33,-119
1967-01-02T00:00:00Z,6.0690746,33N,33,-119
1967-01-02T06:00:00Z,5.785739,33N,33,-119
1967-01-02T12:00:00Z,-27.66534,33N,33,-119
1967-01-02T18:00:00Z,-28.210932,33N,33,-119
1967-01-03T00:00:00Z,-11.147318,33N,33,-119
1967-01-03T06:00:00Z,-73.7504,33N,33,-119
1967-01-03T12:00:00Z,-77.04103,33N,33,-119
1967-01-03T18:00:00Z,-82.08473,33N,33,-119
1967-01-04T00:00:00Z,-8.611858,33N,33,-119
1967-01-04T06:00:00Z,-41.100418,33N,33,-119
1967-01-04T12:00:00Z,-86.08678,33N,33,-119
1967-01-04T18:00:00Z,-30.68541,33N,33,-119
1967-01-05T00:00:00Z,5.0650516,33N,33,-119
1967-01-05T06:00:00Z,18.166872,33N,33,-119
1967-01-05T12:00:00Z,71.01097,33N,33,-119
1967-01-05T18:00:00Z,-1.7453433,33N,33,-119
1967-01-06T00:00:00Z,221.54596,33N,33,-119
1967-01-06T06:00:00Z,38.273567,33N,33,-119
1967-01-06T12:00:00Z,-36.833992,33N,33,-119
1967-01-06T18:00:00Z,-74.10801,33N,33,-119
1967-01-07T00:00:00Z,-9.699042,33N,33,-119
1967-01-07T06:00:00Z,-11.240435,33N,33,-119
1967-01-07T12:00:00Z,-38.735924,33N,33,-119
1967-01-07T18:00:00Z,-74.03285,33N,33,-119
1967-01-08T00:00:00Z,-109.34656,33N,33,-119
1967-01-08T06:00:00Z,-60.19087,33N,33,-119
1967-01-08T12:00:00Z,-71.32816,33N,33,-119
1967-01-08T18:00:00Z,-103.23093,33N,33,-119
1967-01-09T00:00:00Z,-52.93815,33N,33,-119
1967-01-09T06:00:00Z,-44.92833,33N,33,-119
1967-01-09T12:00:00Z,-38.70884,33N,33,-119
1967-01-09T18:00:00Z,-112.03963,33N,33,-119
1967-01-10T00:00:00Z,-25.631159,33N,33,-119
1967-01-10T06:00:00Z,-89.35423,33N,33,-119
1967-01-10T12:00:00Z,-142.05942,33N,33,-119
1967-01-10T18:00:00Z,-117.02403,33N,33,-119
1967-01-11T00:00:00Z,-27.947067,33N,33,-119
1967-01-11T06:00:00Z,-101.2337,33N,33,-119
1967-01-11T12:00:00Z,-69.41246,33N,33,-119
1967-01-11T18:00:00Z,-76.17279,33N,33,-119
1967-01-12T00:00:00Z,-8.034229,33N,33,-119
1967-01-12T06:00:00Z,0.35189104,33N,33,-119
1967-01-12T12:00:00Z,13.737592,33N,33,-119
1967-01-12T18:00:00Z,-9.387074,33N,33,-119
1967-01-13T00:00:00Z,35.557076,33N,33,-119
1967-01-13T06:00:00Z,3.9530396,33N,33,-119
1967-01-13T12:00:00Z,-6.912328,33N,33,-119
1967-01-13T18:00:00Z,-6.912328,33N,33,-119
1967-01-14T00:00:00Z,2.3281126,33N,33,-119
1967-01-14T06:00:00Z,-3.152998,33N,33,-119
1967-01-14T12:00:00Z,-15.092162,33N,33,-119
1967-01-14T18:00:00Z,1.5152617,33N,33,-119
1967-01-15T00:00:00Z,5.815711,33N,33,-119
1967-01-15T06:00:00Z,-10.427196,33N,33,-119
1967-01-15T12:00:00Z,-41.806263,33N,33,-119
1967-01-15T18:00:00Z,-45.4337,33N,33,-119
1967-01-16T00:00:00Z,7.1523786,33N,33,-119
1967-01-16T06:00:00Z,-4.2075696,33N,33,-119
1967-01-16T12:00:00Z,3.2445788,33N,33,-119
1967-01-16T18:00:00Z,-1.3225741,33N,33,-119
1967-01-17T00:00:00Z,39.418648,33N,33,-119
1967-01-17T06:00:00Z,-10.604084,33N,33,-119
1967-01-17T12:00:00Z,-53.27342,33N,33,-119
1967-01-17T18:00:00Z,-36.03837,33N,33,-119
1967-01-18T00:00:00Z,-13.6651535,33N,33,-119
1967-01-18T06:00:00Z,-38.32844,33N,33,-119
1967-01-18T12:00:00Z,-19.316923,33N,33,-119
1967-01-18T18:00:00Z,-9.006506,33N,33,-119
1967-01-19T00:00:00Z,-8.060372,33N,33,-119
1967-01-19T06:00:00Z,-19.764318,33N,33,-119
1967-01-19T12:00:00Z,-25.215023,33N,33,-119
1967-01-19T18:00:00Z,-9.527325,33N,33,-119
1967-01-20T00:00:00Z,17.919933,33N,33,-119
1967-01-20T06:00:00Z,6.4905105,33N,33,-119
1967-01-20T12:00:00Z,25.839577,33N,33,-119
1967-01-20T18:00:00Z,14.955818,33N,33,-119
1967-01-21T00:00:00Z,31.283207,33N,33,-119
1967-01-21T06:00:00Z,57.516823,33N,33,-119
1967-01-21T12:00:00Z,33.891083,33N,33,-119
1967-01-21T18:00:00Z,31.5704,33N,33,-119
1967-01-22T00:00:00Z,36.291946,33N,33,-119
1967-01-22T06:00:00Z,16.323545,33N,33,-119
1967-01-22T12:00:00Z,14.967421,33N,33,-119
1967-01-22T18:00:00Z,1.2248532,33N,33,-119
1967-01-23T00:00:00Z,0.57475126,33N,33,-119
1967-01-23T06:00:00Z,29.652588,33N,33,-119
1967-01-23T12:00:00Z,16.273075,33N,33,-119
1967-01-23T18:00:00Z,45.827682,33N,33,-119
1967-01-24T00:00:00Z,20.6175,33N,33,-119
1967-01-24T06:00:00Z,20.6175,33N,33,-119
1967-01-24T12:00:00Z,-49.132545,33N,33,-119
1967-01-24T18:00:00Z,-23.60927,33N,33,-119
1967-01-25T00:00:00Z,124.94263,33N,33,-119
1967-01-25T06:00:00Z,62.274017,33N,33,-119
1967-01-25T12:00:00Z,41.372574,33N,33,-119
1967-01-25T18:00:00Z,40.4644,33N,33,-119
1967-01-26T00:00:00Z,39.775417,33N,33,-119
1967-01-26T06:00:00Z,39.775417,33N,33,-119
1967-01-26T12:00:00Z,-11.525107,33N,33,-119
1967-01-26T18:00:00Z,-59.61719,33N,33,-119
1967-01-27T00:00:00Z,48.280502,33N,33,-119
1967-01-27T06:00:00Z,48.568493,33N,33,-119
1967-01-27T12:00:00Z,6.7358627,33N,33,-119
1967-01-27T18:00:00Z,-9.0840435,33N,33,-119
