time,upwelling_index,station_id,latitude,longitude
1967-01-01T00:00:00Z,78.820656,48N,48,-125
1967-01-01T06:00:00Z,78.820656,48N,48,-125
1967-01-01T12:00:00Z,131.03488,48N,48,-125
1967-01-01T18:00:00Z,16.873486,48N,48,-125
1967-01-02T00:00:00Z,16.873486,48N,48,-125
1967-01-02T06:00:00Z,-24.272396,48N,48,-125
1967-01-02T12:00:00Z,-192.18742,48N,48,-125
1967-01-02T18:00:00Z,-205.51958,48N,48,-125
1967-01-03T00:00:00Z,-152.74498,48N,48,-125
1967-01-03T06:00:00Z,-5.261843,48N,48,-125
1967-01-03T12:00:00Z,-10.294223,48N,48,-125
1967-01-03T18:00:00Z,-19.633049,48N,48,-125
1967-01-04T00:00:00Z,-1.6360893,48N,48,-125
1967-01-04T06:00:00Z,-15.972429,48N,48,-125
1967-01-04T12:00:00Z,9.965021,48N,48,-125
1967-01-04T18:00:00Z,30.47494,48N,48,-125
1967-01-05T00:00:00Z,145.062,48N,48,-125
1967-01-05T06:00:00Z,136.90308,48N,48,-125
1967-01-05T12:00:00Z,61.943375,48N,48,-125
1967-01-05T18:00:00Z,17.472685,48N,48,-125
1967-01-06T00:00:00Z,4.2047834,48N,48,-125
1967-01-06T06:00:00Z,-33.626114,48N,48,-125
1967-01-06T12:00:00Z,-0.85204315,48N,48,-125
1967-01-06T18:00:00Z,-1.6207265,48N,48,-125
1967-01-07T00:00:00Z,-19.223967,48N,48,-125
1967-01-07T06:00:00Z,-61.28286,48N,48,-125
1967-01-07T12:00:00Z,-87.27968,48N,48,-125
1967-01-07T18:00:00Z,-209.22272,48N,48,-125
1967-01-08T00:00:00Z,-191.31854,48N,48,-125
1967-01-08T06:00:00Z,-80.9471,48N,48,-125
1967-01-08T12:00:00Z,-23.040024,48N,48,-125
1967-01-08T18:00:00Z,-54.42085,48N,48,-125
1967-01-09T00:00:00Z,-88.1283,48N,48,-125
1967-01-09T06:00:00Z,-79.52636,48N,48,-125
1967-01-09T12:00:00Z,-152.58084,48N,48,-125
1967-01-09T18:00:00Z,-174.44368,48N,48,-125
1967-01-10T00:00:00Z,-246.98535,48N,48,-125
1967-01-10T06:00:00Z,-251.9609,48N,48,-125
1967-01-10T12:00:00Z,-334.9918,48N,48,-125
1967-01-10T18:00:00Z,-142.66809,48N,48,-125
1967-01-11T00:00:00Z,-30.284744,48N,48,-125
1967-01-11T06:00:00Z,-6.461317,48N,48,-125
1967-01-11T12:00:00Z,-17.45858,48N,48,-125
1967-01-11T18:00:00Z,-73.96805,48N,48,-125
1967-01-12T00:00:00Z,-12.490717,48N,48,-125
1967-01-12T06:00:00Z,5.3520603,48N,48,-125
1967-01-12T12:00:00Z,-145.95193,48N,48,-125
1967-01-12T18:00:00Z,-264.78278,48N,48,-125
1967-01-13T00:00:00Z,-5.2038326,48N,48,-125
1967-01-13T06:00:00Z,18.03003,48N,48,-125
1967-01-13T12:00:00Z,-4.037772,48N,48,-125
1967-01-13T18:00:00Z,-4.037772,48N,48,-125
1967-01-14T00:00:00Z,-27.665394,48N,48,-125
1967-01-14T06:00:00Z,-20.869831,48N,48,-125
1967-01-14T12:00:00Z,-25.40504,48N,48,-125
1967-01-14T18:00:00Z,-49.761246,48N,48,-125
1967-01-15T00:00:00Z,-94.07277,48N,48,-125
1967-01-15T06:00:00Z,-147.92967,48N,48,-125
1967-01-15T12:00:00Z,18.1043,48N,48,-125
1967-01-15T18:00:00Z,105.660736,48N,48,-125
1967-01-16T00:00:00Z,47.11193,48N,48,-125
1967-01-16T06:00:00Z,80.21736,48N,48,-125
1967-01-16T12:00:00Z,75.25015,48N,48,-125
1967-01-16T18:00:00Z,68.27463,48N,48,-125
1967-01-17T00:00:00Z,77.717964,48N,48,-125
1967-01-17T06:00:00Z,45.35404,48N,48,-125
1967-01-17T12:00:00Z,42.832207,48N,48,-125
1967-01-17T18:00:00Z,7.425744,48N,48,-125
1967-01-18T00:00:00Z,-4.160001,48N,48,-125
1967-01-18T06:00:00Z,-46.09166,48N,48,-125
1967-01-18T12:00:00Z,-71.89173,48N,48,-125
1967-01-18T18:00:00Z,-100.17702,48N,48,-125
1967-01-19T00:00:00Z,-108.792625,48N,48,-125
1967-01-19T06:00:00Z,-452.97653,48N,48,-125
1967-01-19T12:00:00Z,-827.58136,48N,48,-125
1967-01-19T18:00:00Z,-414.87967,48N,48,-125
1967-01-20T00:00:00Z,-386.7458,48N,48,-125
1967-01-20T06:00:00Z,-648.81995,48N,48,-125
1967-01-20T12:00:00Z,-504.78674,48N,48,-125
1967-01-20T18:00:00Z,-212.89067,48N,48,-125
1967-01-21T00:00:00Z,-51.754215,48N,48,-125
1967-01-21T06:00:00Z,-40.602844,48N,48,-125
1967-01-21T12:00:00Z,-52.110878,48N,48,-125
1967-01-21T18:00:00Z,-47.66884,48N,48,-125
1967-01-22T00:00:00Z,-68.79607,48N,48,-125
1967-01-22T06:00:00Z,-219.21237,48N,48,-125
1967-01-22T12:00:00Z,-242.30003,48N,48,-125
1967-01-22T18:00:00Z,-93.51042,48N,48,-125
1967-01-23T00:00:00Z,-82.842896,48N,48,-125
1967-01-23T06:00:00Z,-101.718735,48N,48,-125
1967-01-23T12:00:00Z,-90.84806,48N,48,-125
1967-01-23T18:00:00Z,-86.33023,48N,48,-125
1967-01-24T00:00:00Z,-52.73085,48N,48,-125
1967-01-24T06:00:00Z,-52.73085,48N,48,-125
1967-01-24T12:00:00Z,-38.344864,48N,48,-125
1967-01-24T18:00:00Z,-284.8935,48N,48,-125
1967-01-25T00:00:00Z,-239.77867,48N,48,-125
1967-01-25T06:00:00Z,-238.4925,48N,48,-125
1967-01-25T12:00:00Z,-199.64383,48N,48,-125
1967-01-25T18:00:00Z,-161.65729,48N,48,-125
1967-01-26T00:00:00Z,-262.38306,48N,48,-125
1967-01-26T06:00:00Z,-262.38306,48N,48,-125
1967-01-26T12:00:00Z,-199.9841,48N,48,-125
1967-01-26T18:00:00Z,-51.25467,48N,48,-125
1967-01-27T00:00:00Z,-85.31417,48N,48,-125
1967-01-27T06:00:00Z,-216.59897,48N,48,-125
1967-01-27T12:00:00Z,-432.00793,48N,48,-125
1967-01-27T18:00:00Z,-357.376,48N,48,-125
1967-01-28T00:00:00Z,-166.97574,48N,48,-125
1967-01-28T06:00:00Z,-162.48311,48N,48,-125
1967-01-28T12:00:00Z,-298.8757,48N,48,-125
1967-01-28T18:00:00Z,-126.99027,48N,48,-125
1967-01-29T00:00:00Z,-33.672943,48N,48,-125
1967-01-29T06:00:00Z,-78.79732,48N,48,-125
1967-01-29T12:00:00Z,-61.612366,48N,48,-125
1967-01-29T18:00:00Z,-78.538284,48N,48,-125
1967-01-30T00:00:00Z,337.6108,48N,48,-125
1967-01-30T06:00:00Z,33.644455,48N,48,-125
1967-01-30T12:00:00Z,-8.967691,48N,48,-125
1967-01-30T18:00:00Z,-34.54773,48N,48,-125
1967-01-31T00:00:00Z,-0.75852174,48N,48,-125
1967-01-31T06:00:00Z,11.817844,48N,48,-125
1967-01-31T12:00:00Z,-1.2135968,48N,48,-125
1967-01-31T18:00:00Z,-37.45243,48N,48,-125
1967-02-01T00:00:00Z,-188.13931,48N,48,-125
1967-02-01T06:00:00Z,-621.72205,48N,48,-125
1967-02-01T12:00:00Z,-369.81537,48N,48,-125
1967-02-01T18:00:00Z,-56.560204,48N,48,-125
1967-02-02T00:00:00Z,-4.5302877,48N,48,-125
1967-02-02T06:00:00Z,-101.97239,48N,48,-125
1967-02-02T12:00:00Z,-95.696075,48N,48,-125
1967-02-02T18:00:00Z,-195.24722,48N,48,-125
1967-02-03T00:00:00Z,-81.823616,48N,48,-125
1967-02-03T06:00:00Z,-32.866337,48N,48,-125
1967-02-03T12:00:00Z,-32.489754,48N,48,-125
1967-02-03T18:00:00Z,-89.188965,48N,48,-125
1967-02-04T00:00:00Z,-122.06401,48N,48,-125
1967-02-04T06:00:00Z,-104.268486,48N,48,-125
1967-02-04T12:00:00Z,26.892075,48N,48,-125
1967-02-04T18:00:00Z,49.22843,48N,48,-125
1967-02-05T00:00:00Z,49.22843,48N,48,-125
1967-02-05T06:00:00Z,11.547581,48N,48,-125
1967-02-05T12:00:00Z,-0.9700215,48N,48,-125
1967-02-05T18:00:00Z,-20.089046,48N,48,-125
1967-02-06T00:00:00Z,-2.3172688,48N,48,-125
1967-02-06T06:00:00Z,0.70180535,48N,48,-125
1967-02-06T12:00:00Z,14.398304,48N,48,-125
1967-02-06T18:00:00Z,36.512527,48N,48,-125
1967-02-07T00:00:00Z,4.4497366,48N,48,-125
1967-02-07T06:00:00Z,-7.9053354,48N,48,-125
1967-02-07T12:00:00Z,-26.102423,48N,48,-125
1967-02-07T18:00:00Z,-42.05414,48N,48,-125
1967-02-08T00:00:00Z,-34.86187,48N,48,-125
1967-02-08T06:00:00Z,-34.86187,48N,48,-125
1967-02-08T12:00:00Z,-83.62699,48N,48,-125
1967-02-08T18:00:00Z,13.339361,48N,48,-125
1967-02-09T00:00:00Z,33.293945,48N,48,-125
1967-02-09T06:00:00Z,-1.0847371,48N,48,-125
1967-02-09T12:00:00Z,-6.665209,48N,48,-125
1967-02-09T18:00:00Z,-13.220628,48N,48,-125
1967-02-10T00:00:00Z,18.41864,48N,48,-125
1967-02-10T06:00:00Z,55.47221,48N,48,-125
1967-02-10T12:00:00Z,65.421555,48N,48,-125
1967-02-10T18:00:00Z,65.421555,48N,48,-125
1967-02-11T00:00:00Z,50.14878,48N,48,-125
1967-02-11T06:00:00Z,-34.531097,48N,48,-125
1967-02-11T12:00:00Z,-17.901873,48N,48,-125
1967-02-11T18:00:00Z,9.168028,48N,48,-125
1967-02-12T00:00:00Z,1.087235,48N,48,-125
1967-02-12T06:00:00Z,-25.215374,48N,48,-125
1967-02-12T12:00:00Z,-44.361534,48N,48,-125
1967-02-12T18:00:00Z,-56.555767,48N,48,-125
1967-02-13T00:00:00Z,3.5037496,48N,48,-125
1967-02-13T06:00:00Z,30.248009,48N,48,-125
1967-02-13T12:00:00Z,43.792107,48N,48,-125
1967-02-13T18:00:00Z,94.28965,48N,48,-125
1967-02-14T00:00:00Z,79.686226,48N,48,-125
1967-02-14T06:00:00Z,36.596523,48N,48,-125
1967-02-14T12:00:00Z,20.416885,48N,48,-125
1967-02-14T18:00:00Z,-3.9832432,48N,48,-125
1967-02-15T00:00:00Z,-101.459946,48N,48,-125
1967-02-15T06:00:00Z,-44.589752,48N,48,-125
1967-02-15T12:00:00Z,13.43171,48N,48,-125
1967-02-15T18:00:00Z,42.46707,48N,48,-125
1967-02-16T00:00:00Z,52.636314,48N,48,-125
1967-02-16T06:00:00Z,-8.591137,48N,48,-125
1967-02-16T12:00:00Z,8.98455,48N,48,-125
1967-02-16T18:00:00Z,7.806757,48N,48,-125
1967-02-17T00:00:00Z,51.49323,48N,48,-125
1967-02-17T06:00:00Z,-2.485653,48N,48,-125
1967-02-17T12:00:00Z,-41.69494,48N,48,-125
1967-02-17T18:00:00Z,-140.02583,48N,48,-125
1967-02-18T00:00:00Z,212.21417,48N,48,-125
1967-02-18T06:00:00Z,145.03073,48N,48,-125
1967-02-18T12:00:00Z,92.192764,48N,48,-125
1967-02-18T18:00:00Z,83.43352,48N,48,-125
1967-02-19T00:00:00Z,69.68553,48N,48,-125
1967-02-19T06:00:00Z,4.7383156,48N,48,-125
1967-02-19T12:00:00Z,3.3866339,48N,48,-125
1967-02-19T18:00:00Z,-41.71575,48N,48,-125
1967-02-20T00:00:00Z,-12.22402,48N,48,-125
