time,upwelling_index,station_id,latitude,longitude
1967-01-01T00:00:00Z,-67.543236,54N,54,-134
1967-01-01T06:00:00Z,-67.543236,54N,54,-134
1967-01-01T12:00:00Z,-69.864365,54N,54,-134
1967-01-01T18:00:00Z,-5.1910586,54N,54,-134
1967-01-02T00:00:00Z,-5.1910586,54N,54,-134
1967-01-02T06:00:00Z,-399.35834,54N,54,-134
1967-01-02T12:00:00Z,-480.61942,54N,54,-134
1967-01-02T18:00:00Z,-143.42668,54N,54,-134
1967-01-03T00:00:00Z,123.87398,54N,54,-134
1967-01-03T06:00:00Z,158.0563,54N,54,-134
1967-01-03T12:00:00Z,141.19989,54N,54,-134
1967-01-03T18:00:00Z,38.08672,54N,54,-134
1967-01-04T00:00:00Z,5.0864983,54N,54,-134
1967-01-04T06:00:00Z,-11.883273,54N,54,-134
1967-01-04T12:00:00Z,-6.911171,54N,54,-134
1967-01-04T18:00:00Z,26.868595,54N,54,-134
1967-01-05T00:00:00Z,12.1943035,54N,54,-134
1967-01-05T06:00:00Z,10.478517,54N,54,-134
1967-01-05T12:00:00Z,-13.42467,54N,54,-134
1967-01-05T18:00:00Z,-161.329,54N,54,-134
1967-01-06T00:00:00Z,-100.27871,54N,54,-134
1967-01-06T06:00:00Z,34.724953,54N,54,-134
1967-01-06T12:00:00Z,-82.46324,54N,54,-134
1967-01-06T18:00:00Z,-162.49324,54N,54,-134
1967-01-07T00:00:00Z,-82.92075,54N,54,-134
1967-01-07T06:00:00Z,-153.91124,54N,54,-134
1967-01-07T12:00:00Z,-387.41724,54N,54,-134
1967-01-07T18:00:00Z,-111.71449,54N,54,-134
1967-01-08T00:00:00Z,37.810295,54N,54,-134
1967-01-08T06:00:00Z,15.487064,54N,54,-134
1967-01-08T12:00:00Z,-42.98278,54N,54,-134
1967-01-08T18:00:00Z,-106.745285,54N,54,-134
1967-01-09T00:00:00Z,-286.44022,54N,54,-134
1967-01-09T06:00:00Z,-637.53,54N,54,-134
1967-01-09T12:00:00Z,-2097.9326,54N,54,-134
1967-01-09T18:00:00Z,-2513.582,54N,54,-134
1967-01-10T00:00:00Z,-1453.4974,54N,54,-134
1967-01-10T06:00:00Z,-1089.0656,54N,54,-134
1967-01-10T12:00:00Z,-283.81198,54N,54,-134
1967-01-10T18:00:00Z,-392.06152,54N,54,-134
1967-01-11T00:00:00Z,-331.41614,54N,54,-134
1967-01-11T06:00:00Z,-154.75856,54N,54,-134
1967-01-11T12:00:00Z,-126.68605,54N,54,-134
1967-01-11T18:00:00Z,-56.078983,54N,54,-134
1967-01-12T00:00:00Z,-178.5191,54N,54,-134
1967-01-12T06:00:00Z,-230.9562,54N,54,-134
1967-01-12T12:00:00Z,-79.99494,54N,54,-134
1967-01-12T18:00:00Z,16.077633,54N,54,-134
1967-01-13T00:00:00Z,125.52209,54N,54,-134
1967-01-13T06:00:00Z,0.6122806,54N,54,-134
1967-01-13T12:00:00Z,-1.2725468,54N,54,-134
1967-01-13T18:00:00Z,-1.2725468,54N,54,-134
1967-01-14T00:00:00Z,-70.04021,54N,54,-134
