time,upwelling_index,station_id,latitude,longitude
1967-01-01T00:00:00Z,-17.127758,61N,60,-149
1967-01-01T06:00:00Z,-17.127758,61N,60,-149
1967-01-01T12:00:00Z,-2.768784,61N,60,-149
1967-01-01T18:00:00Z,-1.6610603,61N,60,-149
1967-01-02T00:00:00Z,-1.6610603,61N,60,-149
1967-01-02T06:00:00Z,-195.45413,61N,60,-149
1967-01-02T12:00:00Z,-288.36136,61N,60,-149
1967-01-02T18:00:00Z,-199.06532,61N,60,-149
1967-01-03T00:00:00Z,-776.06,61N,60,-149
1967-01-03T06:00:00Z,-739.7832,61N,60,-149
1967-01-03T12:00:00Z,-883.39435,61N,60,-149
1967-01-03T18:00:00Z,-512.03357,61N,60,-149
1967-01-04T00:00:00Z,-158.59563,61N,60,-149
1967-01-04T06:00:00Z,-69.12467,61N,60,-149
1967-01-04T12:00:00Z,-24.768867,61N,60,-149
1967-01-04T18:00:00Z,1.6909825,61N,60,-149
1967-01-05T00:00:00Z,-19.172806,61N,60,-149
1967-01-05T06:00:00Z,-70.47122,61N,60,-149
1967-01-05T12:00:00Z,-64.67978,61N,60,-149
1967-01-05T18:00:00Z,-63.73732,61N,60,-149
1967-01-06T00:00:00Z,-80.98572,61N,60,-149
1967-01-06T06:00:00Z,-82.831635,61N,60,-149
1967-01-06T12:00:00Z,-257.22586,61N,60,-149
1967-01-06T18:00:00Z,-134.88356,61N,60,-149
1967-01-07T00:00:00Z,-6.266141,61N,60,-149
1967-01-07T06:00:00Z,-27.830719,61N,60,-149
1967-01-07T12:00:00Z,-18.717506,61N,60,-149
1967-01-07T18:00:00Z,-14.943772,61N,60,-149
1967-01-08T00:00:00Z,8.987905,61N,60,-149
1967-01-08T06:00:00Z,36.68061,61N,60,-149
1967-01-08T12:00:00Z,24.534668,61N,60,-149
1967-01-08T18:00:00Z,16.603878,61N,60,-149
1967-01-09T00:00:00Z,-3.4948194,61N,60,-149
1967-01-09T06:00:00Z,-17.587069,61N,60,-149
1967-01-09T12:00:00Z,-99.42849,61N,60,-149
1967-01-09T18:00:00Z,-273.83133,61N,60,-149
1967-01-10T00:00:00Z,-629.43225,61N,60,-149
1967-01-10T06:00:00Z,-1056.1289,61N,60,-149
1967-01-10T12:00:00Z,-1319.8383,61N,60,-149
1967-01-10T18:00:00Z,-349.3651,61N,60,-149
1967-01-11T00:00:00Z,-93.39163,61N,60,-149
1967-01-11T06:00:00Z,-15.40404,61N,60,-149
1967-01-11T12:00:00Z,-7.2491546,61N,60,-149
1967-01-11T18:00:00Z,-52.915207,61N,60,-149
1967-01-12T00:00:00Z,-91.306335,61N,60,-149
1967-01-12T06:00:00Z,-92.82997,61N,60,-149
1967-01-12T12:00:00Z,-73.50653,61N,60,-149
1967-01-12T18:00:00Z,-66.94015,61N,60,-149
1967-01-13T00:00:00Z,-42.588146,61N,60,-149
1967-01-13T06:00:00Z,-53.72481,61N,60,-149
1967-01-13T12:00:00Z,-55.167706,61N,60,-149
1967-01-13T18:00:00Z,-55.167706,61N,60,-149
1967-01-14T00:00:00Z,-85.76045,61N,60,-149
1967-01-14T06:00:00Z,-113.28997,61N,60,-149
1967-01-14T12:00:00Z,-154.38986,61N,60,-149
1967-01-14T18:00:00Z,-198.53052,61N,60,-149
1967-01-15T00:00:00Z,-732.2138,61N,60,-149
1967-01-15T06:00:00Z,-529.4101,61N,60,-149
1967-01-15T12:00:00Z,-282.7606,61N,60,-149
1967-01-15T18:00:00Z,-89.11875,61N,60,-149
1967-01-16T00:00:00Z,-29.978935,61N,60,-149
1967-01-16T06:00:00Z,-52.169395,61N,60,-149
1967-01-16T12:00:00Z,-61.32865,61N,60,-149
1967-01-16T18:00:00Z,-33.633453,61N,60,-149
1967-01-17T00:00:00Z,-38.024345,61N,60,-149
1967-01-17T06:00:00Z,-34.02747,61N,60,-149
1967-01-17T12:00:00Z,-36.621395,61N,60,-149
1967-01-17T18:00:00Z,-119.17466,61N,60,-149
1967-01-18T00:00:00Z,-469.42664,61N,60,-149
1967-01-18T06:00:00Z,-441.32037,61N,60,-149
1967-01-18T12:00:00Z,-542.15344,61N,60,-149
1967-01-18T18:00:00Z,-727.07605,61N,60,-149
1967-01-19T00:00:00Z,-174.27171,61N,60,-149
1967-01-19T06:00:00Z,-58.75123,61N,60,-149
1967-01-19T12:00:00Z,-73.07188,61N,60,-149
1967-01-19T18:00:00Z,-60.04222,61N,60,-149
1967-01-20T00:00:00Z,-213.56937,61N,60,-149
1967-01-20T06:00:00Z,-330.70172,61N,60,-149
1967-01-20T12:00:00Z,-633.5409,61N,60,-149
1967-01-20T18:00:00Z,-743.79443,61N,60,-149
1967-01-21T00:00:00Z,-794.20654,61N,60,-149
1967-01-21T06:00:00Z,-469.97083,61N,60,-149
1967-01-21T12:00:00Z,-344.59735,61N,60,-149
1967-01-21T18:00:00Z,-413.95294,61N,60,-149
1967-01-22T00:00:00Z,-361.47717,61N,60,-149
1967-01-22T06:00:00Z,-348.58545,61N,60,-149
1967-01-22T12:00:00Z,-311.83508,61N,60,-149
1967-01-22T18:00:00Z,-219.80132,61N,60,-149
1967-01-23T00:00:00Z,-160.1402,61N,60,-149
1967-01-23T06:00:00Z,-152.7468,61N,60,-149
1967-01-23T12:00:00Z,-154.47345,61N,60,-149
1967-01-23T18:00:00Z,-106.97877,61N,60,-149
1967-01-24T00:00:00Z,-97.89418,61N,60,-149
1967-01-24T06:00:00Z,-97.89418,61N,60,-149
1967-01-24T12:00:00Z,-47.591156,61N,60,-149
1967-01-24T18:00:00Z,-84.5553,61N,60,-149
1967-01-25T00:00:00Z,-107.94758,61N,60,-149
1967-01-25T06:00:00Z,-118.76087,61N,60,-149
1967-01-25T12:00:00Z,-233.63281,61N,60,-149
1967-01-25T18:00:00Z,-187.77774,61N,60,-149
1967-01-26T00:00:00Z,-207.55278,61N,60,-149
1967-01-26T06:00:00Z,-207.55278,61N,60,-149
1967-01-26T12:00:00Z,-231.22665,61N,60,-149
1967-01-26T18:00:00Z,-205.35721,61N,60,-149
1967-01-27T00:00:00Z,-227.72798,61N,60,-149
1967-01-27T06:00:00Z,-296.9318,61N,60,-149
1967-01-27T12:00:00Z,-271.50757,61N,60,-149
1967-01-27T18:00:00Z,-365.25674,61N,60,-149
1967-01-28T00:00:00Z,-433.6782,61N,60,-149
1967-01-28T06:00:00Z,-538.7733,61N,60,-149
1967-01-28T12:00:00Z,-784.5873,61N,60,-149
1967-01-28T18:00:00Z,-774.96204,61N,60,-149
1967-01-29T00:00:00Z,-965.09644,61N,60,-149
1967-01-29T06:00:00Z,-1000.1688,61N,60,-149
1967-01-29T12:00:00Z,-810.78894,61N,60,-149
1967-01-29T18:00:00Z,-795.14453,61N,60,-149
1967-01-30T00:00:00Z,-724.39484,61N,60,-149
1967-01-30T06:00:00Z,-507.85944,61N,60,-149
1967-01-30T12:00:00Z,-609.88586,61N,60,-149
1967-01-30T18:00:00Z,-621.8347,61N,60,-149
1967-01-31T00:00:00Z,-331.50104,61N,60,-149
1967-01-31T06:00:00Z,-250.3194,61N,60,-149
1967-01-31T12:00:00Z,-263.07526,61N,60,-149
1967-01-31T18:00:00Z,-322.08398,61N,60,-149
1967-02-01T00:00:00Z,-656.3822,61N,60,-149
1967-02-01T06:00:00Z,-810.5071,61N,60,-149
1967-02-01T12:00:00Z,-618.29193,61N,60,-149
1967-02-01T18:00:00Z,-87.605576,61N,60,-149
1967-02-02T00:00:00Z,-34.890205,61N,60,-149
1967-02-02T06:00:00Z,-46.26101,61N,60,-149
1967-02-02T12:00:00Z,-81.718475,61N,60,-149
1967-02-02T18:00:00Z,-43.136955,61N,60,-149
1967-02-03T00:00:00Z,-53.9587,61N,60,-149
1967-02-03T06:00:00Z,-37.803165,61N,60,-149
1967-02-03T12:00:00Z,-38.09829,61N,60,-149
1967-02-03T18:00:00Z,-136.12904,61N,60,-149
1967-02-04T00:00:00Z,-308.50552,61N,60,-149
1967-02-04T06:00:00Z,-280.3034,61N,60,-149
1967-02-04T12:00:00Z,-191.46033,61N,60,-149
1967-02-04T18:00:00Z,-38.60978,61N,60,-149
1967-02-05T00:00:00Z,-38.60978,61N,60,-149
1967-02-05T06:00:00Z,-77.04567,61N,60,-149
1967-02-05T12:00:00Z,-68.41545,61N,60,-149
1967-02-05T18:00:00Z,0.5208826,61N,60,-149
1967-02-06T00:00:00Z,-23.873339,61N,60,-149
1967-02-06T06:00:00Z,-3.0868134,61N,60,-149
1967-02-06T12:00:00Z,8.550051,61N,60,-149
1967-02-06T18:00:00Z,49.567814,61N,60,-149
1967-02-07T00:00:00Z,55.116287,61N,60,-149
1967-02-07T06:00:00Z,15.367653,61N,60,-149
1967-02-07T12:00:00Z,-51.110664,61N,60,-149
1967-02-07T18:00:00Z,-749.4004,61N,60,-149
1967-02-08T00:00:00Z,-20.74239,61N,60,-149
1967-02-08T06:00:00Z,-20.74239,61N,60,-149
1967-02-08T12:00:00Z,2.7869644,61N,60,-149
1967-02-08T18:00:00Z,54.809113,61N,60,-149
1967-02-09T00:00:00Z,1.4186304,61N,60,-149
1967-02-09T06:00:00Z,-21.22752,61N,60,-149
1967-02-09T12:00:00Z,-92.754944,61N,60,-149
1967-02-09T18:00:00Z,-182.50381,61N,60,-149
1967-02-10T00:00:00Z,-123.11029,61N,60,-149
1967-02-10T06:00:00Z,-6.5060296,61N,60,-149
1967-02-10T12:00:00Z,-40.126556,61N,60,-149
1967-02-10T18:00:00Z,-40.126556,61N,60,-149
1967-02-11T00:00:00Z,-76.63229,61N,60,-149
1967-02-11T06:00:00Z,-201.48566,61N,60,-149
1967-02-11T12:00:00Z,-329.4485,61N,60,-149
1967-02-11T18:00:00Z,-203.62779,61N,60,-149
