time,upwelling_index,station_id,latitude,longitude
1967-01-01T00:00:00Z,78.76321,51N,51,-131
1967-01-01T06:00:00Z,78.76321,51N,51,-131
1967-01-01T12:00:00Z,12.80491,51N,51,-131
1967-01-01T18:00:00Z,-9.247571,51N,51,-131
1967-01-02T00:00:00Z,-9.247571,51N,51,-131
1967-01-02T06:00:00Z,-256.42188,51N,51,-131
1967-01-02T12:00:00Z,-623.6351,51N,51,-131
1967-01-02T18:00:00Z,-132.85333,51N,51,-131
1967-01-03T00:00:00Z,81.76416,51N,51,-131
1967-01-03T06:00:00Z,281.74365,51N,51,-131
1967-01-03T12:00:00Z,281.16263,51N,51,-131
1967-01-03T18:00:00Z,101.3286,51N,51,-131
1967-01-04T00:00:00Z,2.6685684,51N,51,-131
1967-01-04T06:00:00Z,-42.25518,51N,51,-131
1967-01-04T12:00:00Z,5.5132732,51N,51,-131
1967-01-04T18:00:00Z,27.688557,51N,51,-131
1967-01-05T00:00:00Z,33.591156,51N,51,-131
1967-01-05T06:00:00Z,205.94528,51N,51,-131
1967-01-05T12:00:00Z,109.665016,51N,51,-131
1967-01-05T18:00:00Z,10.910298,51N,51,-131
1967-01-06T00:00:00Z,16.35804,51N,51,-131
1967-01-06T06:00:00Z,91.95172,51N,51,-131
1967-01-06T12:00:00Z,13.385527,51N,51,-131
1967-01-06T18:00:00Z,14.631415,51N,51,-131
1967-01-07T00:00:00Z,-30.155773,51N,51,-131
1967-01-07T06:00:00Z,-158.53226,51N,51,-131
1967-01-07T12:00:00Z,-564.13086,51N,51,-131
1967-01-07T18:00:00Z,-30.053503,51N,51,-131
1967-01-08T00:00:00Z,78.814865,51N,51,-131
1967-01-08T06:00:00Z,0.18581915,51N,51,-131
1967-01-08T12:00:00Z,-15.904941,51N,51,-131
1967-01-08T18:00:00Z,-232.95807,51N,51,-131
1967-01-09T00:00:00Z,-258.87637,51N,51,-131
1967-01-09T06:00:00Z,-855.0333,51N,51,-131
1967-01-09T12:00:00Z,-1520.6707,51N,51,-131
1967-01-09T18:00:00Z,-2078.282,51N,51,-131
1967-01-10T00:00:00Z,-763.3486,51N,51,-131
1967-01-10T06:00:00Z,-410.21548,51N,51,-131
1967-01-10T12:00:00Z,-76.9718,51N,51,-131
1967-01-10T18:00:00Z,-18.59995,51N,51,-131
1967-01-11T00:00:00Z,0.7295059,51N,51,-131
1967-01-11T06:00:00Z,-41.085228,51N,51,-131
1967-01-11T12:00:00Z,-129.67789,51N,51,-131
1967-01-11T18:00:00Z,-35.986618,51N,51,-131
1967-01-12T00:00:00Z,24.846273,51N,51,-131
1967-01-12T06:00:00Z,-94.20512,51N,51,-131
1967-01-12T12:00:00Z,-136.3563,51N,51,-131
1967-01-12T18:00:00Z,35.65853,51N,51,-131
1967-01-13T00:00:00Z,147.38432,51N,51,-131
1967-01-13T06:00:00Z,47.83906,51N,51,-131
1967-01-13T12:00:00Z,1.1971637,51N,51,-131
1967-01-13T18:00:00Z,1.1971637,51N,51,-131
1967-01-14T00:00:00Z,-45.479515,51N,51,-131
1967-01-14T06:00:00Z,-14.683945,51N,51,-131
1967-01-14T12:00:00Z,-80.44963,51N,51,-131
1967-01-14T18:00:00Z,-383.50446,51N,51,-131
1967-01-15T00:00:00Z,-502.1754,51N,51,-131
1967-01-15T06:00:00Z,55.435528,51N,51,-131
1967-01-15T12:00:00Z,55.32839,51N,51,-131
1967-01-15T18:00:00Z,190.74272,51N,51,-131
1967-01-16T00:00:00Z,311.71045,51N,51,-131
1967-01-16T06:00:00Z,222.6919,51N,51,-131
1967-01-16T12:00:00Z,128.72958,51N,51,-131
1967-01-16T18:00:00Z,87.47806,51N,51,-131
1967-01-17T00:00:00Z,56.41662,51N,51,-131
1967-01-17T06:00:00Z,92.28905,51N,51,-131
1967-01-17T12:00:00Z,47.612965,51N,51,-131
1967-01-17T18:00:00Z,-0.8924198,51N,51,-131
1967-01-18T00:00:00Z,-61.865273,51N,51,-131
1967-01-18T06:00:00Z,-294.27985,51N,51,-131
1967-01-18T12:00:00Z,-157.79535,51N,51,-131
1967-01-18T18:00:00Z,-96.2256,51N,51,-131
1967-01-19T00:00:00Z,-167.3816,51N,51,-131
1967-01-19T06:00:00Z,-226.75598,51N,51,-131
1967-01-19T12:00:00Z,-66.48987,51N,51,-131
1967-01-19T18:00:00Z,7.3434234,51N,51,-131
1967-01-20T00:00:00Z,16.675692,51N,51,-131
1967-01-20T06:00:00Z,-2.4010303,51N,51,-131
1967-01-20T12:00:00Z,26.971401,51N,51,-131
1967-01-20T18:00:00Z,198.62367,51N,51,-131
1967-01-21T00:00:00Z,182.65735,51N,51,-131
1967-01-21T06:00:00Z,88.8074,51N,51,-131
1967-01-21T12:00:00Z,37.40224,51N,51,-131
1967-01-21T18:00:00Z,16.043842,51N,51,-131
1967-01-22T00:00:00Z,8.692934,51N,51,-131
1967-01-22T06:00:00Z,38.458157,51N,51,-131
1967-01-22T12:00:00Z,7.7600465,51N,51,-131
1967-01-22T18:00:00Z,-21.104084,51N,51,-131
1967-01-23T00:00:00Z,-21.790268,51N,51,-131
1967-01-23T06:00:00Z,-33.83436,51N,51,-131
1967-01-23T12:00:00Z,-20.016945,51N,51,-131
1967-01-23T18:00:00Z,-10.32126,51N,51,-131
1967-01-24T00:00:00Z,-29.306074,51N,51,-131
1967-01-24T06:00:00Z,-29.306074,51N,51,-131
1967-01-24T12:00:00Z,-105.82331,51N,51,-131
1967-01-24T18:00:00Z,-43.31128,51N,51,-131
1967-01-25T00:00:00Z,-23.474293,51N,51,-131
1967-01-25T06:00:00Z,-36.86307,51N,51,-131
1967-01-25T12:00:00Z,-21.259527,51N,51,-131
1967-01-25T18:00:00Z,-29.51671,51N,51,-131
1967-01-26T00:00:00Z,-138.82248,51N,51,-131
1967-01-26T06:00:00Z,-138.82248,51N,51,-131
1967-01-26T12:00:00Z,-1.3881613,51N,51,-131
1967-01-26T18:00:00Z,-11.707737,51N,51,-131
1967-01-27T00:00:00Z,-19.499123,51N,51,-131
1967-01-27T06:00:00Z,-41.859802,51N,51,-131
1967-01-27T12:00:00Z,-71.30681,51N,51,-131
1967-01-27T18:00:00Z,-96.436264,51N,51,-131
1967-01-28T00:00:00Z,-51.116997,51N,51,-131
1967-01-28T06:00:00Z,-88.900665,51N,51,-131
1967-01-28T12:00:00Z,-10.464569,51N,51,-131
1967-01-28T18:00:00Z,-79.79483,51N,51,-131
1967-01-29T00:00:00Z,-22.752354,51N,51,-131
1967-01-29T06:00:00Z,0.5301412,51N,51,-131
1967-01-29T12:00:00Z,5.8078094,51N,51,-131
