time,upwelling_index,station_id,latitude,longitude
1967-01-01T00:00:00Z,6.0120335,42N,42,-125
1967-01-01T06:00:00Z,6.0120335,42N,42,-125
1967-01-01T12:00:00Z,71.33946,42N,42,-125
1967-01-01T18:00:00Z,11.512519,42N,42,-125
1967-01-02T00:00:00Z,11.512519,42N,42,-125
1967-01-02T06:00:00Z,6.861886,42N,42,-125
1967-01-02T12:00:00Z,-3.2178483,42N,42,-125
1967-01-02T18:00:00Z,-18.560226,42N,42,-125
1967-01-03T00:00:00Z,-15.197451,42N,42,-125
1967-01-03T06:00:00Z,-32.320126,42N,42,-125
1967-01-03T12:00:00Z,-112.33357,42N,42,-125
1967-01-03T18:00:00Z,-52.844147,42N,42,-125
1967-01-04T00:00:00Z,-27.48896,42N,42,-125
1967-01-04T06:00:00Z,-71.007996,42N,42,-125
1967-01-04T12:00:00Z,-74.2063,42N,42,-125
1967-01-04T18:00:00Z,-70.93251,42N,42,-125
1967-01-05T00:00:00Z,54.32015,42N,42,-125
1967-01-05T06:00:00Z,23.967243,42N,42,-125
1967-01-05T12:00:00Z,48.40262,42N,42,-125
1967-01-05T18:00:00Z,-32.599747,42N,42,-125
1967-01-06T00:00:00Z,-0.96082425,42N,42,-125
1967-01-06T06:00:00Z,2.1216187,42N,42,-125
1967-01-06T12:00:00Z,-0.82448316,42N,42,-125
1967-01-06T18:00:00Z,-25.860815,42N,42,-125
1967-01-07T00:00:00Z,14.252351,42N,42,-125
1967-01-07T06:00:00Z,-4.4130163,42N,42,-125
1967-01-07T12:00:00Z,-1.2199323,42N,42,-125
1967-01-07T18:00:00Z,-23.477657,42N,42,-125
1967-01-08T00:00:00Z,-47.36195,42N,42,-125
1967-01-08T06:00:00Z,-84.14579,42N,42,-125
1967-01-08T12:00:00Z,-40.46429,42N,42,-125
1967-01-08T18:00:00Z,-82.97737,42N,42,-125
1967-01-09T00:00:00Z,-51.94946,42N,42,-125
1967-01-09T06:00:00Z,-147.01337,42N,42,-125
1967-01-09T12:00:00Z,-218.70535,42N,42,-125
1967-01-09T18:00:00Z,-227.32724,42N,42,-125
1967-01-10T00:00:00Z,-185.29453,42N,42,-125
1967-01-10T06:00:00Z,-511.4708,42N,42,-125
1967-01-10T12:00:00Z,-322.28256,42N,42,-125
1967-01-10T18:00:00Z,-168.14938,42N,42,-125
1967-01-11T00:00:00Z,-38.998714,42N,42,-125
1967-01-11T06:00:00Z,-16.966648,42N,42,-125
1967-01-11T12:00:00Z,-9.3206215,42N,42,-125
1967-01-11T18:00:00Z,-4.0189857,42N,42,-125
1967-01-12T00:00:00Z,15.739934,42N,42,-125
1967-01-12T06:00:00Z,18.467316,42N,42,-125
1967-01-12T12:00:00Z,-42.5791,42N,42,-125
